title,link,problem
Adesão a plano,/tim-celular/adesao-a-plano_DSGSQkZSK1UMc3ER/,Mudança de plano
Boa tarde Tim empresa pó já pedi pra coloca 2 linha meu CPF  nada,/tim-celular/boa-tarde-tim-empresa-po-ja-pedi-pra-coloca-2-linha-meu-cpf-nada_5uRFOdd1qYuAb__4/,Mudança de plano
Plano pos,/tim-celular/plano-pos_rGXK2HAhdT5_w0a4/,Mudança de plano
"TIM OBRIGA CLIENTA A ADERIR PLANO POS-PAGO, FAZENDO VENDA CASADA",/tim-celular/tim-obriga-clienta-a-aderir-plano-pos-pago-fazendo-venda-casada_TxnLO6ztq73Z_mVX/,Mudança de plano
Cobrança maior do que a contratada,/tim-celular/cobranca-maior-do-que-a-contratada_fMcM-YMZbSCTI9BQ/,Mudança de plano
"OFERTARDO UM PLANO VALOR MENOR QUE PLANO ATUAL, PROMETEM E NÃO CUMPRE",/tim-celular/ofertardo-um-plano-valor-menor-que-plano-atual-prometem-e-nao-cumpre_5iyQccMxScXhLsF9/,Mudança de plano
OFERTA DE PLANO COM INFORMAÇÕES [Editado pelo Reclame Aqui],/tim-celular/oferta-de-plano-com-informacoes_Drxpdx2c_Glz00xJ/,Mudança de plano
Meu plano foi alterado sem meu consentimento.,/tim-celular/meu-plano-foi-alterado-sem-meu-consentimento_qvc0eDu7hR6chtds/,Mudança de plano
Propaganda enganosa,/tim-celular/propaganda-enganosa_fqUqWRf0uOf6xSzN/,Mudança de plano
Plano controle,/tim-celular/plano-controle_-jfKyvGZR9MeSJXE/,Mudança de plano
"Ofertam um plano mais barato mas não ativam o pedido, sem justificativa",/tim-celular/ofertam-um-plano-mais-barato-mas-nao-ativam-o-pedido-sem-justificativa_VJlH2VNZ0eU6wpwe/,Mudança de plano
Mudaram meu plano por conta própria e depois di cancelamento perdi todos os meus benefícios.,/tim-celular/mudaram-meu-plano-por-conta-propria-e-depois-di-cancelamento-perdi-todos-os_QFWGSid8hgWyN2am/,Mudança de plano
Alterei o plano é mesmo assim continuam me cobrando o valor do anterior,/tim-celular/alterei-o-plano-e-mesmo-assim-continuam-me-cobrando-o-valor-do-anterior_LaQi8AN-uHGOFkJW/,Mudança de plano
Tim falha novamente!,/tim-celular/tim-falha-novamente_nlidwve-UJS1e4L8/,Mudança de plano
Migração de plano após vencimento de contrato,/tim-celular/migracao-de-plano-apos-vencimento-de-contrato_pEuRGt4Lydw6Xw3N/,Mudança de plano
Mudança de plano,/tim-celular/mudanca-de-plano_BsnlMMueh8j5Q4Gt/,Mudança de plano
TROCA DE PLANO DE FORMA INDEVIDA/ INDUÇÃO DO CLIENTE AO ERRO,/tim-celular/troca-de-plano-de-forma-indevida-inducao-do-cliente-ao-erro_XRW9JP6wHOdGSUaJ/,Mudança de plano
Tim agiu de [Editado pelo Reclame Aqui] e empurrou um plano mais caro,/tim-celular/tim-agiu-de-e-empurrou-um-plano-mais-caro_GV_Cg1tu3JY0Xdes/,Mudança de plano
Funcionário extremamente mau educado,/tim-celular/funcionario-extremamente-mau-educado_Vtfmc69eHGss6VDf/,Mudança de plano
Não consigo mudar para o PLANO TIM PRÉ 5OP 5.0,/tim-celular/nao-consigo-mudar-para-o-plano-tim-pre-5op-5-0_geZg04aHBaAx7Lmo/,Mudança de plano
Inclusão de plano não solicitado,/tim-celular/inclusao-de-plano-nao-solicitado_475TxK0nYGOk5MjH/,Mudança de plano
Mudança de plano,/tim-celular/mudanca-de-plano_GAN5BcDHBojtKQy7/,Mudança de plano
Mudança de plano,/tim-celular/mudanca-de-plano_t-Rx6nmuYEywbNFv/,Mudança de plano
Tentativas Frustradas de Trocar para o Tim Pre Top One 5.0,/tim-celular/tentativas-frustradas-de-trocar-para-o-tim-pre-top-one-5-0_hzurcgg7BBO_UKQc/,Mudança de plano
TIM alterou meus benefícios no plano,/tim-celular/tim-alterou-meus-beneficios-no-plano_BgUAO4Z2q_ieMyUb/,Mudança de plano
Alteração de plano sem aviso prévio,/tim-celular/alteracao-de-plano-sem-aviso-previo_lXPvNzVYrZ-fpsoY/,Mudança de plano
Cobrando um plano,/tim-celular/cobrando-um-plano_iPiJTWzAufrx5Wgm/,Mudança de plano
Quero o pre da Tim A ou B,/tim-celular/quero-o-pre-da-tim-a-ou-b_y7YsdO5q4b5mkApz/,Mudança de plano
Mudança de plano e cobrança de 2 faturas no mês.,/tim-celular/mudanca-de-plano-e-cobranca-de-2-faturas-no-mes_dqfZ-kdaW5OWkDtH/,Mudança de plano
Plano TIM PRE A : COMO PARA CONTRATAR O PLANO,/tim-celular/plano-tim-pre-a-como-para-contratar-o-plano_KwrS2GxZBaJGWJhY/,Mudança de plano
Trocaram de plano passando informações erradas,/tim-celular/trocaram-de-plano-passando-informacoes-erradas_svGMNFuSyylEZTG2/,Mudança de plano
Solicitação de Correção no Plano TIM,/tim-celular/solicitacao-de-correcao-no-plano-tim_nUzrSYhF5rkKGYkO/,Mudança de plano
Mudaram meu plano sem minha autorização,/tim-celular/mudaram-meu-plano-sem-minha-autorizacao_xlJ0Xnc7y9hsabQg/,Mudança de plano
Alteração no plano sem minha consciência,/tim-celular/alteracao-no-plano-sem-minha-consciencia_nFO2C0UDlqX_qWMh/,Mudança de plano
Comprei e não chegou,/tim-celular/comprei-e-nao-chegou_ZQSV3Su0T4me1P0k/,Mudança de plano
NÃO CONSIGO ADERIR AO TIM PRÉ TOP CLASSIC,/tim-celular/nao-consigo-aderir-ao-tim-pre-top-classic_F9TmJc2tn1cOqV1r/,Mudança de plano
RECARREGUEI PRA FAZER UMA PROMOÇÃO E NAO ENTROU,/tim-celular/recarreguei-pra-fazer-uma-promocao-e-nao-entrou_uwbXwM7ocWbnN4Bj/,Mudança de plano
Decepcionada totalmente,/tim-celular/decepcionada-totalmente_yUte-XAmVQ1wPhDF/,Mudança de plano
Plano em processamento infinito,/tim-celular/plano-em-processamento-infinito_qLeXcUo38DnQwGoR/,Mudança de plano
Não consigo no aplicativo nem com atendente mudar meu plano,/tim-celular/nao-consigo-no-aplicativo-nem-com-atendente-mudar-meu-plano_R3rcaMKmvC7f3eW2/,Mudança de plano
Tim pre top one 5.0,/tim-celular/tim-pre-top-one-5-0_d_TTT9lohLmvtdMc/,Mudança de plano
Não consigo alterar plano,/tim-celular/nao-consigo-alterar-plano_gXTni4iPXCUVwmUy/,Mudança de plano
Mudança de plano pela operadora,/tim-celular/mudanca-de-plano-pela-operadora_iUpdw5lgx4pCslms/,Mudança de plano
Aumento do valor do plano contrato sem aviso,/tim-celular/aumento-do-valor-do-plano-contrato-sem-aviso_3neCcnWiB7nitZN4/,Mudança de plano
Cobrança indevida para cancela o plano,/tim-celular/cobranca-indevida-para-cancela-o-plano_hLZheDyGDUqh7xg2/,Mudança de plano
Mudaram meu plano,/tim-celular/mudaram-meu-plano_kooqFvpAToKRk7KM/,Mudança de plano
Falta de consideração com o cliente mudando meu plano sem meu consentimento ou autorização prévia,/tim-celular/falta-de-consideracao-com-o-cliente-mudando-meu-plano-sem-meu-consentimento_9UUnXu_g4ygwyzkp/,Mudança de plano
Não consigo alterar meu plano,/tim-celular/nao-consigo-alterar-meu-plano_8XzyrSHM4EzJhbqc/,Mudança de plano
Migração de plano sem a minha autorização,/tim-celular/migracao-de-plano-sem-a-minha-autorizacao_LToVO1WGaaJFCnMA/,Mudança de plano
NÃO CONSIGO FAZER TROCA DE PLANO,/tim-celular/nao-consigo-fazer-troca-de-plano_aWpTC9cl2EQQ3HvV/,Mudança de plano
Não posso aderir ao plano,/tim-celular/nao-posso-aderir-ao-plano_HsI4AoSnm8L4ChOk/,Mudança de plano
canselamento indevido,/tim-celular/canselamento-indevido_Mu4Jv16rCuyqteP0/,Mudança de plano
Renovação de plano sem autorização,/tim-celular/renovacao-de-plano-sem-autorizacao_i1C3P2Y60BwzPCgT/,Mudança de plano
"TIM mudou minha oferta sem meu consentimento e ciência, sem que eu soubesse de absolutamente NADA",/tim-celular/tim-mudou-minha-oferta-sem-meu-consentimento-e-ciencia-sem-que-eu-soubesse_c5IOzvlPKsWd41sg/,Mudança de plano
Mudaram meu número para pós pago sem minha autorização,/tim-celular/mudaram-meu-numero-para-pos-pago-sem-minha-autorizacao_1c_1h3LKMh_0OLhh/,Mudança de plano
COMPREI CHIP COMO PRÉ PAGO ATIVOU CONTRATO  SEM EU PEDIR,/tim-celular/comprei-chip-como-pre-pago-ativou-contrato-sem-eu-pedir_b3hUu0BL1nin8mD0/,Mudança de plano
Mudança de Plano Sem Consulta ao Cliente,/tim-celular/mudanca-de-plano-sem-consulta-ao-cliente_Zk8kmDMU9DkUwsem/,Mudança de plano
Meu plano pré pago A foi alterado p controle sem permissão,/tim-celular/meu-plano-pre-pago-a-foi-alterado-p-controle-sem-permissao_kWloGQ9Nqc-rvH2C/,Mudança de plano
Meu plano foi alterado sem eu pedir!,/tim-celular/meu-plano-foi-alterado-sem-eu-pedir_AvO41SeE-7Xks3yF/,Mudança de plano
troca de plano,/tim-celular/troca-de-plano_cGK1L-hhtSEEyi2m/,Mudança de plano
Cancelaram minha linha sem a minha solicitação/autorização,/tim-celular/cancelaram-minha-linha-sem-a-minha-solicitacao-autorizacao_8LWAX6q4By3olETO/,Mudança de plano
Ligações todos os dias,/tim-celular/ligacoes-todos-os-dias_RTvrHXTKuh7Geba4/,Mudança de plano
Ligação,/tim-celular/ligacao_ujgcx7wcHP9dF134/,Mudança de plano
Cancelamento de plano pré pago,/tim-celular/cancelamento-de-plano-pre-pago_5jo0-SlcskEkjmtY/,Mudança de plano
COBRANÇA ANTES DA DATA OFERTADA,/tim-celular/cobranca-antes-da-data-ofertada_yNwlbtR4lEN-SVrj/,Mudança de plano
Plano realizado sem autorização,/tim-celular/plano-realizado-sem-autorizacao_92M9ik_jdhYrF3_3/,Mudança de plano
Cobrança e mudança de plano feito indevidamente.,/tim-celular/cobranca-e-mudanca-de-plano-feito-indevidamente_TFkbjfb-hbUsGbJx/,Mudança de plano
Não consigo mudar meu plano,/tim-celular/nao-consigo-mudar-meu-plano_cHQ07PR5mL8uC3ke/,Mudança de plano
Plano fidelidade alterado após solicitação de portabilidade,/tim-celular/plano-fidelidade-alterado-apos-solicitacao-de-portabilidade_5Via0fF-hcJT4_I9/,Mudança de plano
RENOVAÇÃO ENGANOSA,/tim-celular/renovacao-enganosa_rmab4yvLg1rjgDrp/,Mudança de plano
NÃO CONSIGO ADERIR A UMA OFERTA,/tim-celular/nao-consigo-aderir-a-uma-oferta_W0FVkqK8QwbZ-T7_/,Mudança de plano
Inclusão plano Tim black,/tim-celular/inclusao-plano-tim-black_CdY-fHGBOZJFnC7K/,Mudança de plano
Ajuda para mudar de plano,/tim-celular/ajuda-para-mudar-de-plano_Yw4NT-VjozY3w6k2/,Mudança de plano
Não consigo mudar de plano,/tim-celular/nao-consigo-mudar-de-plano_4DUYSlo-YLOC_e1e/,Mudança de plano
Mudança de Plano,/tim-celular/mudanca-de-plano_AUVNJuF0RDt6q5Rf/,Mudança de plano
"cancelar o serviço de pós pago, continuar como pré pago",/tim-celular/cancelar-o-servico-de-pos-pago-continuar-como-pre-pago_b2BMdDh8_Y5Ml9O_/,Mudança de plano
Tentativa de alteração do plano há quase 1 mês,/tim-celular/tentativa-de-alteracao-do-plano-ha-quase-1-mes_dnD0NHZrSjVo7qEm/,Mudança de plano
Mudança de Plano sem Autorização,/tim-celular/mudanca-de-plano-sem-autorizacao_N9OHej_Zj2EOdCCE/,Mudança de plano
Fatura muito alta,/tim-celular/fatura-muito-alta_nC9STGiFP5KrKLdc/,Mudança de plano
Trocar Plano,/tim-celular/trocar-plano_IAO8CqjpmGmvB7-R/,Mudança de plano
"Não consigo contratar um plano , estou presa em um plano que não quero",/tim-celular/nao-consigo-contratar-um-plano-estou-presa-em-um-plano-que-nao-quero_KRQP0RwTCYXRKN4D/,Mudança de plano
CONTATO COM A EMPRESA INEFICIENTE,/tim-celular/contato-com-a-empresa-ineficiente_jIUiBTMhXbrySfp8/,Mudança de plano
já ativei o gov.com e não obtive retorno,/tim-celular/ja-ativei-o-gov-com-e-nao-obtive-retorno_TzFmveOwR-9b606x/,Mudança de plano
Renovação de plano sem minha permissão,/tim-celular/renovacao-de-plano-sem-minha-permissao_Yf037-VAL-h0n3uo/,Mudança de plano
CANCELARAM O PLANO,/tim-celular/cancelaram-o-plano_LeCUkVG4UI_tpuqF/,Mudança de plano
Mudança de plano sem minha autorização.,/tim-celular/mudanca-de-plano-sem-minha-autorizacao_LIE-rhZZbalxX1sH/,Mudança de plano
Contratação plano Pré da Tim A + Pacote Adicional 6,/tim-celular/contratacao-plano-pre-da-tim-a-pacote-adicional-6_BLlhuRRwe18l-lIa/,Mudança de plano
Cancelamento de Plano TIM e Portabilidade,/tim-celular/cancelamento-de-plano-tim-e-portabilidade_TJK15EE5AU5gwWyn/,Mudança de plano
Alteração de plano dificil,/tim-celular/alteracao-de-plano-dificil_JICZZ8MLowlajOZG/,Mudança de plano
Valor diferente do acordado,/tim-celular/valor-diferente-do-acordado_qMwjf5SK2xz6eoqu/,Mudança de plano
Tim Pré Top mais 4.0,/tim-celular/tim-pre-top-mais-4-0_viBzNRmXOYp3Hinr/,Mudança de plano
Retiraram minha internet novamente sem aviso,/tim-celular/retiraram-minha-internet-novamente-sem-aviso_UQqahLqitGhD3Dua/,Mudança de plano
Alterações do plano contratado,/tim-celular/alteracoes-do-plano-contratado_4CvdmOOezl9rpE_Z/,Mudança de plano
DIA TODO LIGANDO,/tim-celular/dia-todo-ligando__erCCqtMwMKgasN9/,Mudança de plano
MUDANÇA SEM AUTORIZACAO,/tim-celular/mudanca-sem-autorizacao_gWa8JNgR8gy6KraJ/,Mudança de plano
Não mudança de plano,/tim-celular/nao-mudanca-de-plano_IXxWEStNVJHtNUAA/,Mudança de plano
Valor do plano muito alto,/tim-celular/valor-do-plano-muito-alto_2NzYdp02TlO3xkc_/,Mudança de plano
Plano alterado sem minha autorização,/tim-celular/plano-alterado-sem-minha-autorizacao_7YR2LqiU0M_d-fEQ/,Mudança de plano
Alteração de Plano,/tim-celular/alteracao-de-plano_R4UR3C2HzC6ewx-u/,Mudança de plano
Obrigado a contratar serviço para possuir meu número,/tim-celular/obrigado-a-contratar-servico-para-possuir-meu-numero_GEiHB5Beq3D_MBKA/,Mudança de plano
Tim é enganação,/tim-celular/tim-e-enganacao_Kyvx7zCnqG4QjXIF/,Mudança de plano
Prazo,/tim-celular/prazo_lparOP2ciT3UnlS8/,Mudança de plano
"Mais um mês se passando mesmo problema, nenhuma solução",/tim-celular/mais-um-mes-se-passando-mesmo-problema-nenhuma-solucao_zR2OeOElQqiCMSHf/,Mudança de plano
Recarga e mudança de plano,/tim-celular/recarga-e-mudanca-de-plano_g_B25by6ymKXXcsj/,Mudança de plano
Não consigo aderir a promoção,/tim-celular/nao-consigo-aderir-a-promocao_jP9Hb4Nq0iirKHWA/,Mudança de plano
Plano não concluído,/tim-celular/plano-nao-concluido_-7z2r4c73KZexeZL/,Mudança de plano
Tim plano Tim c,/tim-celular/tim-plano-tim-c_AEYgWUfMlI36edzJ/,Mudança de plano
Não solicitei alteração,/tim-celular/nao-solicitei-alteracao_IAKIQL9kU8ys01jI/,Mudança de plano
Plano pos,/tim-celular/plano-pos_EzZc7xZ6wTwevDam/,Mudança de plano
Alteração de Plano sem minha autorização,/tim-celular/alteracao-de-plano-sem-minha-autorizacao_qWIrB5k2BZ1FmSUB/,Mudança de plano
Adesão ao Pré Top Classic 4.0,/tim-celular/adesao-ao-pre-top-classic-4-0_JexM2xNb_205ahph/,Mudança de plano
Oferta de portabilidade não foi cumprida,/tim-celular/oferta-de-portabilidade-nao-foi-cumprida_zUgpNcWbysm0jHpG/,Mudança de plano
Fui migrada da oi e não consegui meu plano,/tim-celular/fui-migrada-da-oi-e-nao-consegui-meu-plano_3WxtKDiTN5lYhCkP/,Mudança de plano
Solicitei a mudança do Tim pre B para o Tim pre A,/tim-celular/solicitei-a-mudanca-do-tim-pre-b-para-o-tim-pre-a_ESdHwiJCM7NgINso/,Mudança de plano
NÃO CONSIGO ADERIR AO PLANO,/tim-celular/nao-consigo-aderir-ao-plano_kgybWloH2o3IKFhW/,Mudança de plano
TIM NAO MUDA O PLANO E NAO ACEITA CANCELAR PLANO ATUAL,/tim-celular/tim-nao-muda-o-plano-e-nao-aceita-cancelar-plano-atual_EvfzHLeprejJzkUm/,Mudança de plano
Estou tentando mudar meu plano e não consigo,/tim-celular/estou-tentando-mudar-meu-plano-e-nao-consigo_lPwlml1gSiEGQ3RG/,Mudança de plano
Remoção de plano,/tim-celular/remocao-de-plano_4GXxHalQ-N_7umbu/,Mudança de plano
Migração de Plano Sem autorização,/tim-celular/migracao-de-plano-sem-autorizacao_3mWp7HL5-pMMXkED/,Mudança de plano
PRE DA TIM A +  PACOTE ADICIONAL 6,/tim-celular/pre-da-tim-a-pacote-adicional-6_ZXH35kDIXoQ7hSp9/,Mudança de plano
Não consigo aderir ao Pré da Tim A,/tim-celular/nao-consigo-aderir-ao-pre-da-tim-a_aMVGdb89y_l0nW4C/,Mudança de plano
Troca de Oferta,/tim-celular/troca-de-oferta_nWfrjpTjY4ciW1mH/,Mudança de plano
PROTOCOLO NÃO ABERTO POR MIM - ALTERAÇÃO DO PLANO DE FORMA DESCONHECIDA,/tim-celular/protocolo-nao-aberto-por-mim-alteracao-do-plano-de-forma-desconhecida_IjNbpLqRxbDMzJI2/,Mudança de plano
"Score baixo, sem explicação - não consigo alterar meu plano",/tim-celular/score-baixo-sem-explicacao-nao-consigo-alterar-meu-plano_UQh03C4zENYMtO7E/,Mudança de plano
Plano controle,/tim-celular/plano-controle_4sQUOg__1MjXO-DG/,Mudança de plano
Troca de plano não efetuada,/tim-celular/troca-de-plano-nao-efetuada_MncMDEAHElRAoRdR/,Mudança de plano
FRAUDE: Tim MUDA MEU PLANO e me deixou sem chip de trabalho,/tim-celular/tim-muda-meu-plano-e-me-deixou-sem-chip-de-trabalho_nHjuC8EOlPlYztdM/,Mudança de plano
NÃO FOI ATIVADO A OFERTA DO (PRÉ TIM A) NA MINHA LINHA,/tim-celular/nao-foi-ativado-a-oferta-do-pre-tim-a-na-minha-linha_q8kn2ZBplXwe6uw5/,Mudança de plano
Sem a opção de mudança de plano,/tim-celular/sem-a-opcao-de-mudanca-de-plano_O59K_42qe4xSMpd_/,Mudança de plano
alteração de plano sem autorização,/tim-celular/alteracao-de-plano-sem-autorizacao_PtTKmQ5IHEmTCp-0/,Mudança de plano
Remoção de beneficios do Plano Anteior,/tim-celular/remocao-de-beneficios-do-plano-anteior_3YrpkhlYX8hdhAK6/,Mudança de plano
Mudança de plano sem autorização,/tim-celular/mudanca-de-plano-sem-autorizacao_XEophlFqiPjcCFpR/,Mudança de plano
Aumento de valores,/tim-celular/aumento-de-valores_EDBzf-GrGYzwaD29/,Mudança de plano
"SERVIÇO HORRÍVEL, NÃO DÃO SOLUÇÃO DE PROBLEMA TROCA DE PLANO",/tim-celular/servico-horrivel-nao-dao-solucao-de-problema-troca-de-plano_5L3xc0xDtnTL1ivh/,Mudança de plano
Mudança de plano sem minha permiçao,/tim-celular/mudanca-de-plano-sem-minha-permicao_ONSHyDZ5O6y52THL/,Mudança de plano
Alteração de plano sem solicitação,/tim-celular/alteracao-de-plano-sem-solicitacao_EbehPw9298LCjKQI/,Mudança de plano
MUDANÇA DE TIM BETA PARA TIM PRÉ TOP,/tim-celular/mudanca-de-tim-beta-para-tim-pre-top_fq8_bGx_-PjiCmEb/,Mudança de plano
Plano sem consentimento,/tim-celular/plano-sem-consentimento_fTDVioij_eFRPui_/,Mudança de plano
"Linha ainda em processo de portabilidade, não ativa tim sync, envio excessivo de mensagem e ligações.",/tim-celular/linha-ainda-em-processo-de-portabilidade-nao-ativa-tim-sync-envio-excessi_YuNi_6xeW6nb1u3k/,Mudança de plano
Cancelar meu plano,/tim-celular/cancelar-meu-plano_ASZUf4qq26azvRPI/,Mudança de plano
Mudança de plano.,/tim-celular/mudanca-de-plano_QSOu7Y1b81--zOOb/,Mudança de plano
ALTERAÇÃO DE VALORES COM PLANO FIDELIDADE E NÃO FUNCIONAMENTO DO DEEZER,/tim-celular/alteracao-de-valores-com-plano-fidelidade-e-nao-funcionamento-do-deezer_8F17I2zICojdnMDT/,Mudança de plano
Encerramento Plano,/tim-celular/encerramento-plano_9UUFZg9OhG8YnK65/,Mudança de plano
"Fui induzido ao erro de cancelar meu tim beta, vendedora falou que ia ser cancelado",/tim-celular/fui-induzido-ao-erro-de-cancelar-meu-tim-beta-vendedora-falou-que-ia-ser-c_jsAZmUT4w5qDCXdh/,Mudança de plano
Cancelar plano,/tim-celular/cancelar-plano_Ui3xuHiH_S55cnhP/,Mudança de plano
[Editado pelo Reclame Aqui] na mudança de plano pós-pago,/tim-celular/na-mudanca-de-plano-pos-pago_onKdfTTJV8jbelPi/,Mudança de plano
Alteração de plano sem aviso e sem retorno,/tim-celular/alteracao-de-plano-sem-aviso-e-sem-retorno_8rSdhnMjUHbiebX5/,Mudança de plano
Troca de plano,/tim-celular/troca-de-plano_E0cbGiijjI2AOaYo/,Mudança de plano
"Recebi convite para aderir ao plano TIM PRE TOP CLASSIC 3.0 mas recebi resposta no SMS afirmando ""NUMERO INFORMADO NAO E TIM""",/tim-celular/recebi-convite-para-aderir-ao-plano-tim-pre-top-classic-3-0-mas-recebi-resp_VHQ5I5vP-utegybm/,Mudança de plano
A TIM não me deixa trocar de plano,/tim-celular/a-tim-nao-me-deixa-trocar-de-plano_scLRE-twT_UEx9QA/,Mudança de plano
Mudou a forma de pagamento sem prévio aviso,/tim-celular/mudou-a-forma-de-pagamento-sem-previo-aviso_RVn23sDnzGzycAIv/,Mudança de plano
numero do plano sem internet.,/tim-celular/numero-do-plano-sem-internet_iu4W02Rs3RLXY_OX/,Mudança de plano
Mudança de Plano.,/tim-celular/mudanca-de-plano_lP_0wGzB4FGk0hQd/,Mudança de plano
NÃO CONSIGO MIGRAR PARA O TIM PRE TOP CLASSIC,/tim-celular/nao-consigo-migrar-para-o-tim-pre-top-classic_KmTwcKHmeYGXtaHH/,Mudança de plano
A fidelidade de meu plano acabou e eu não consigo alterar para outro.,/tim-celular/a-fidelidade-de-meu-plano-acabou-e-eu-nao-consigo-alterar-para-outro_903AtzgSM4je0Vch/,Mudança de plano
Valor da conta incorreto,/tim-celular/valor-da-conta-incorreto_f6CdnHOoTcrF_xt-/,Mudança de plano
Mudança de pós para pré pago,/tim-celular/mudanca-de-pos-para-pre-pago_KISkdjklr1vUuO44/,Mudança de plano
desisti de mudanca de plano no prazo e nao consigo voltar ao plano anterior,/tim-celular/desisti-de-mudanca-de-plano-no-prazo-e-nao-consigo-voltar-ao-plano-anterior_Tj5Q6GNZjpuhs6hX/,Mudança de plano
Preciso alterar o plano,/tim-celular/preciso-alterar-o-plano_XhNzyF9u1oPl0m3I/,Mudança de plano
Obrigada a aderir ao plano Controle Smart 5.0,/tim-celular/obrigada-a-aderir-ao-plano-controle-smart-5-0_P-aLjt6B3ZJ2mM3x/,Mudança de plano
Plano feito sem permissão.,/tim-celular/plano-feito-sem-permissao_T2864HUa65bzZPRD/,Mudança de plano
ALTERAÇÃO DE PLANO NÃO AUTORIZADO,/tim-celular/alteracao-de-plano-nao-autorizado_qoXIZ4JzUXyVERCu/,Mudança de plano
Um parto pra poder trocar de plano,/tim-celular/um-parto-pra-poder-trocar-de-plano_4tQ1L2zzZM081jWQ/,Mudança de plano
Não foi possível ativar seu pedido TIM,/tim-celular/nao-foi-possivel-ativar-seu-pedido-tim_Jzd2QvDDXBuAzT7l/,Mudança de plano
Plano com valores diferentes,/tim-celular/plano-com-valores-diferentes_lT6mzvd8WOfyIqNI/,Mudança de plano
Não altorizada a usar o plano controle,/tim-celular/nao-altorizada-a-usar-o-plano-controle_nMvruFh-gKQghwt1/,Mudança de plano
CPF cadastrado não é o meu,/tim-celular/cpf-cadastrado-nao-e-o-meu_af-fTlnzhtk5GEI6/,Mudança de plano
Fiz adesão ao plano TIM Black Familia e faz 12 dias que estou em contato direto com a TIM e  não consigo adicionar os dependentes,/tim-celular/fiz-adesao-ao-plano-tim-black-familia-e-faz-12-dias-que-estou-em-contato-di_jtdhqg1Jfj_EMKeF/,Mudança de plano
Troca de plano,/tim-celular/troca-de-plano_lWUmbC05CcrRR_7E/,Mudança de plano
A Tim alterou meu plano sem aviso prévio,/tim-celular/a-tim-alterou-meu-plano-sem-aviso-previo_usZTZ-EkpE_WwITu/,Mudança de plano
Renovação sem todos os benefícios!,/tim-celular/renovacao-sem-todos-os-beneficios_Uid-uG_i4FEanwnt/,Mudança de plano
FIZ A SOLICITAÇÃO DE MUDANÇA DE PLANO E NAO FIZERAM E NAO CONSIGO CONTATO COM A EMPRESA,/tim-celular/fiz-a-solicitacao-de-mudanca-de-plano-e-nao-fizeram-e-nao-consigo-contato-c_K18TBawpTuXX6H3U/,Mudança de plano
Retirada de serviço contratado sem aviso prévio,/tim-celular/retirada-de-servico-contratado-sem-aviso-previo_tWtesJd14LUBgYQ7/,Mudança de plano
Contratação de Novo Plano com Deezer Premium que não foi ativada,/tim-celular/contratacao-de-novo-plano-com-deezer-premium-que-nao-foi-ativada_R-i1LdV_ZJ5iw6au/,Mudança de plano
Cancelar plano,/tim-celular/cancelar-plano_tSEwaIdYuJjZ8Cy5/,Mudança de plano
Troca de plano não realizada,/tim-celular/troca-de-plano-nao-realizada_Y34x5MX0xbmKAjBT/,Mudança de plano
MANIPULAÇÃO PARA TROCA DE BETA PARA CONTROLE,/tim-celular/manipulacao-para-troca-de-beta-para-controle_WSLuzeDQJd7qqVl7/,Mudança de plano
Plano divergente do contrato,/tim-celular/plano-divergente-do-contrato_4GgBf5iRfNQ3isXA/,Mudança de plano
Sem sinal,/tim-celular/sem-sinal__t1e2s9xO8NOu4fx/,Mudança de plano
Proposta de Migração de Plano não efetivada,/tim-celular/proposta-de-migracao-de-plano-nao-efetivada_NS8Sw8tD6KqHKAHz/,Mudança de plano
Alteração de Plano Não Solicitada,/tim-celular/alteracao-de-plano-nao-solicitada_5XTHCJmJ5icfdVIV/,Mudança de plano
Propaganda enganosa,/tim-celular/propaganda-enganosa_BBqx3c_2F4mDzqUw/,Mudança de plano
Troca de Plano sem consentimento da titular,/tim-celular/troca-de-plano-sem-consentimento-da-titular_utN1oJzoBQLRRsMe/,Mudança de plano
Troca de plano e conta indevida,/tim-celular/troca-de-plano-e-conta-indevida_w3brXA9uOzxyv1Hw/,Mudança de plano
Mudança plano,/tim-celular/mudanca-plano_ehuPwft2D2dSVR2L/,Mudança de plano
"Naõ consigo falar com um fncionário da Tim, Fico ""travado"" na IA",/tim-celular/nao-consigo-falar-com-um-fncionario-da-tim-fico-travado-na-ia_vwsYyUbey9Xt4wv1/,Mudança de plano
Valor cobrado não condiz com o plano ofertado,/tim-celular/valor-cobrado-nao-condiz-com-o-plano-ofertado_fIXSze4xYpmLBMhQ/,Mudança de plano
Pré TOP ONE 4.0,/tim-celular/pre-top-one-4-0_pBTVHwpIjm7Tvq8R/,Mudança de plano
Planos,/tim-celular/planos_9UVY2w15iAcpihVO/,Mudança de plano
Adesão de plano sem saber as condições,/tim-celular/adesao-de-plano-sem-saber-as-condicoes_ylo-uP90JKJCHnZj/,Mudança de plano
NÂO AGUENTO MAIS LIGAÇÕES DA TIM,/tim-celular/nao-aguento-mais-ligacoes-da-tim_d67eZBm4PIPyrS5U/,Mudança de plano
Não consigo trocar meu plano em nenhum dos canais,/tim-celular/nao-consigo-trocar-meu-plano-em-nenhum-dos-canais_Iih0EpUCm8rlH1WF/,Mudança de plano
NÃO MUDAM O MEU PLANO,/tim-celular/nao-mudam-o-meu-plano_c8-hvsaH3zjtx6Ad/,Mudança de plano
