title,link,problem
Cancelamento de internet indevido,/vivo-celular-fixo-internet-tv/cancelamento-de-internet-indevido_LecDI2xsXE-Ochpx/,Planos e tarifas
Venda Casada,/vivo-celular-fixo-internet-tv/venda-casada_vEOqNOXqYKycyZrC/,Planos e tarifas
Não renovação dos meus beneficios,/vivo-celular-fixo-internet-tv/nao-renovacao-dos-meus-beneficios_7q9eCNYbZxQBHR00/,Planos e tarifas
Planos Vivo Easy --- > Propaganda enganosa,/vivo-celular-fixo-internet-tv/planos-vivo-easy-propaganda-enganosa_ueGksXwqjJPv98cq/,Planos e tarifas
Mudança de plano,/vivo-celular-fixo-internet-tv/mudanca-de-plano_KuZ3gTM2YKzWtfsF/,Planos e tarifas
Não consigo mudar meu plano.,/vivo-celular-fixo-internet-tv/nao-consigo-mudar-meu-plano_b50BDqwiWDHviZe5/,Planos e tarifas
Minha conta aumentou um absurdo!!!,/vivo-celular-fixo-internet-tv/minha-conta-aumentou-um-absurdo_M9LpJEDfYy067fGp/,Planos e tarifas
Pagamento fatura,/vivo-celular-fixo-internet-tv/pagamento-fatura_aiPY81eitf4r4wN9/,Planos e tarifas
Cobra o plano mas não entrega,/vivo-celular-fixo-internet-tv/cobra-o-plano-mas-nao-entrega_XEhzOKP-S8H6fG--/,Planos e tarifas
Estou recebendo várias ligações promocionais,/vivo-celular-fixo-internet-tv/estou-recebendo-varias-ligacoes-promocionais_4KmqhQFdKDARuMpd/,Planos e tarifas
OPERADORA VIVO NAO RENOVOU MEU PACOTE,/vivo-celular-fixo-internet-tv/operadora-vivo-nao-renovou-meu-pacote_aYbJg_DMV_vlEdx0/,Planos e tarifas
PLANO COM SPOTIFY QUE NÃO PERMITE SEU USO.,/vivo-celular-fixo-internet-tv/plano-com-spotify-que-nao-permite-seu-uso_Vc_miUOY3aSupZ1D/,Planos e tarifas
Contratei um plano pré de 30 dias,/vivo-celular-fixo-internet-tv/contratei-um-plano-pre-de-30-dias_JXwqvcZyUmXlcUqY/,Planos e tarifas
contratação de novo plano,/vivo-celular-fixo-internet-tv/contratacao-de-novo-plano_S0vtCTTi7_Mr6Kry/,Planos e tarifas
Pagamento de acordo,/vivo-celular-fixo-internet-tv/pagamento-de-acordo_tk3tlRAxw5x8YmAl/,Planos e tarifas
Não consigo pagar pelo aplicativo,/vivo-celular-fixo-internet-tv/nao-consigo-pagar-pelo-aplicativo_dD3VTY_0S4kggWeE/,Planos e tarifas
Alteração valor do plano,/vivo-celular-fixo-internet-tv/alteracao-valor-do-plano_UGoc8KoBCgukBjVb/,Planos e tarifas
Alteração no preço do plano,/vivo-celular-fixo-internet-tv/alteracao-no-preco-do-plano_33pPhlS8CcujaLqO/,Planos e tarifas
Ligações excessivas,/vivo-celular-fixo-internet-tv/ligacoes-excessivas_mw-0Y9sm_bpJ9f4w/,Planos e tarifas
TROCA DE TITULARIDADE,/vivo-celular-fixo-internet-tv/troca-de-titularidade_QmqPvkt7y7-JVsaj/,Planos e tarifas
"""Não consigo cancelar a Promoção """"Vivo Pré Turbo Giga 15 DIAS""""",/vivo-celular-fixo-internet-tv/nao-consigo-cancelar-a-promocao-vivo-pre-turbo-giga-15-dias_SNAzEcNEhoTGM4Bx/,Planos e tarifas
Débito indevido não autorizado,/vivo-celular-fixo-internet-tv/debito-indevido-nao-autorizado_KLsCBRAeuKnb1_Z9/,Planos e tarifas
Troca de plano,/vivo-celular-fixo-internet-tv/troca-de-plano_I8in6uvL9gxV1ep9/,Planos e tarifas
Linhas bloqueadas para ligações internacionais,/vivo-celular-fixo-internet-tv/linhas-bloqueadas-para-ligacoes-internacionais_Qu37Sh80-hz9t9dx/,Planos e tarifas
Plano de internet menor do que foi vendido,/vivo-celular-fixo-internet-tv/plano-de-internet-menor-do-que-foi-vendido_-8n9WeL9zsfdGlwd/,Planos e tarifas
PROPAGANDA ENGANOSA PARA VENDER,/vivo-celular-fixo-internet-tv/propaganda-enganosa-para-vender_e4oVjLESFOiZAiYB/,Planos e tarifas
Meu plano sobe o preço toda hora e esta num preço absurdo,/vivo-celular-fixo-internet-tv/meu-plano-sobe-o-preco-toda-hora-e-esta-num-preco-absurdo_dO82PIrq5iuIrXdF/,Planos e tarifas
Redução de plano telefonico,/vivo-celular-fixo-internet-tv/reducao-de-plano-telefonico_U33l4JlrKuIL0v_K/,Planos e tarifas
Impossível ativar Amazon Prime,/vivo-celular-fixo-internet-tv/impossivel-ativar-amazon-prime_l-QGQMA0toztW4yO/,Planos e tarifas
REATIVAR A LINHA MÓVEL,/vivo-celular-fixo-internet-tv/reativar-a-linha-movel_lM3iVhqdrr3xk5Oc/,Planos e tarifas
Comunicação e atendimento,/vivo-celular-fixo-internet-tv/comunicacao-e-atendimento__hGhlbU0L_qvRvEO/,Planos e tarifas
Venda casada,/vivo-celular-fixo-internet-tv/venda-casada_PZrLMczM0acZ-UZT/,Planos e tarifas
Troca de fatura por recarga,/vivo-celular-fixo-internet-tv/troca-de-fatura-por-recarga_feNTS2rVnSD95xIm/,Planos e tarifas
não façam plano na vivo. não tenho paz usando plano da vivo.,/vivo-celular-fixo-internet-tv/nao-facam-plano-na-vivo-nao-tenho-paz-usando-plano-da-vivo_uEbkBqpqOGwEqU3m/,Planos e tarifas
Plano Não Funciona.,/vivo-celular-fixo-internet-tv/plano-nao-funciona_vVYd2av6QlkwIsmK/,Planos e tarifas
Valor divergente,/vivo-celular-fixo-internet-tv/valor-divergente_kgnNVRymzv6DXSl6/,Planos e tarifas
Compra de chip,/vivo-celular-fixo-internet-tv/compra-de-chip_LwSHET-xzTzZbO04/,Planos e tarifas
Importunação,/vivo-celular-fixo-internet-tv/importunacao_nBQzqN3XYkujQYen/,Planos e tarifas
Problema de acesso ao Amazon Prime no plano Vivo Selfie - Amazon Prime - 20GB,/vivo-celular-fixo-internet-tv/problema-de-acesso-ao-amazon-prime-no-plano-vivo-selfie-amazon-prime-20_jG6cV2uQhRme0o0K/,Planos e tarifas
EASY PRIME NÃO RENOVA,/vivo-celular-fixo-internet-tv/easy-prime-nao-renova_oLBAO6xT7OtupzGj/,Planos e tarifas
Não realizado alteração do plano para redução de valor.,/vivo-celular-fixo-internet-tv/nao-realizado-alteracao-do-plano-para-reducao-de-valor_ykuGA1fYm29uvH8L/,Planos e tarifas
Ligações em excesso!,/vivo-celular-fixo-internet-tv/ligacoes-em-excesso_gnhd1fZ9PGxAGNbQ/,Planos e tarifas
Informações erradas,/vivo-celular-fixo-internet-tv/informacoes-erradas_9GoSdg35HZypYWPg/,Planos e tarifas
Plano absurdamente caro,/vivo-celular-fixo-internet-tv/plano-absurdamente-caro_gX6JvCQSGANl0dWh/,Planos e tarifas
Valor da fatura acima do valor divulgado no plano controle,/vivo-celular-fixo-internet-tv/valor-da-fatura-acima-do-valor-divulgado-no-plano-controle_DYW9PLpSYWVtsP7v/,Planos e tarifas
Plano,/vivo-celular-fixo-internet-tv/plano_8qOoDjSTpGgb6leh/,Planos e tarifas
Plano pago,/vivo-celular-fixo-internet-tv/plano-pago_JaTSUf8IR8TtuRBW/,Planos e tarifas
Plano controle VIVO CONTROLE 4GB IV,/vivo-celular-fixo-internet-tv/plano-controle-vivo-controle-4gb-iv_K4i--Majq8fecG_M/,Planos e tarifas
Plano aplicado incorretamente,/vivo-celular-fixo-internet-tv/plano-aplicado-incorretamente_xZMbNVlYEb2CylOt/,Planos e tarifas
Problemas com assinatura,/vivo-celular-fixo-internet-tv/problemas-com-assinatura_tIYCLJkbH18H98GM/,Planos e tarifas
Cobrança antecipada de valor de alteração no plano,/vivo-celular-fixo-internet-tv/cobranca-antecipada-de-valor-de-alteracao-no-plano_5xDDDWdECIp4qThA/,Planos e tarifas
Plano controle que não tem valor fixo,/vivo-celular-fixo-internet-tv/plano-controle-que-nao-tem-valor-fixo_nlIu92TkTfhg9ROc/,Planos e tarifas
Tenho enfrentado uma experiência frustrante ao tentar entrar em contato com a Vivo,/vivo-celular-fixo-internet-tv/tenho-enfrentado-uma-experiencia-frustrante-ao-tentar-entrar-em-contato-com_BecZavnkEgSOoSof/,Planos e tarifas
Falha na adesão ao plano e acesso ao aplicativo,/vivo-celular-fixo-internet-tv/falha-na-adesao-ao-plano-e-acesso-ao-aplicativo_HhjsXdBZuEjPm0o0/,Planos e tarifas
Aumento da tarifa básica s comunicar,/vivo-celular-fixo-internet-tv/aumento-da-tarifa-basica-s-comunicar_4yvnUrZQrP1usXzZ/,Planos e tarifas
Solicitação não atendida,/vivo-celular-fixo-internet-tv/solicitacao-nao-atendida_14yBawexwmY2gv_l/,Planos e tarifas
Lesada pela  Vivo,/vivo-celular-fixo-internet-tv/pela-vivo_zw3gdwvsK2QXqDCE/,Planos e tarifas
Não liberam meu crédito,/vivo-celular-fixo-internet-tv/nao-liberam-meu-credito_h9qMp5WxRIdNSKFd/,Planos e tarifas
Cobrança indevida.,/vivo-celular-fixo-internet-tv/cobranca-indevida_p6oxOb_VXlsJGntN/,Planos e tarifas
Vivo easy - chamadas bloqueadas,/vivo-celular-fixo-internet-tv/vivo-easy-chamadas-bloqueadas_rlotvTVzXjdsQSa9/,Planos e tarifas
Solicitação de Alteração de Data de Vencimento de Fatura não Atendida,/vivo-celular-fixo-internet-tv/solicitacao-de-alteracao-de-data-de-vencimento-de-fatura-nao-atendida_2d9rqM3_MrXPXMci/,Planos e tarifas
Reajuste de plano s aviso,/vivo-celular-fixo-internet-tv/reajuste-de-plano-s-aviso_96EcDRvDrLxNiU-e/,Planos e tarifas
Vivo não desbloqueia minha linha,/vivo-celular-fixo-internet-tv/vivo-nao-desbloqueia-minha-linha_wsbPFpopdTGRJhwO/,Planos e tarifas
Enganação,/vivo-celular-fixo-internet-tv/enganacao_NMjvjKLNUHWZBzdz/,Planos e tarifas
Cobrança errada.,/vivo-celular-fixo-internet-tv/cobranca-errada_qZbw3nLs6JKubJnm/,Planos e tarifas
Conta cortada e está paga,/vivo-celular-fixo-internet-tv/conta-cortada-e-esta-paga_ph9fIqJ7wIuiYYw0/,Planos e tarifas
Cobrança de plano,/vivo-celular-fixo-internet-tv/cobranca-de-plano_nyo8GyOEby0lq-59/,Planos e tarifas
AUMENTOU PREÇO DO PLANO DO NADA,/vivo-celular-fixo-internet-tv/aumentou-preco-do-plano-do-nada__TECEkqsKIPAlIB_/,Planos e tarifas
Vivo easy,/vivo-celular-fixo-internet-tv/vivo-easy_-WeY7PfdqjQd7ohu/,Planos e tarifas
Mudança Injusta de Planos Após Aquisição da Oi pela Vivo em Pernambuco,/vivo-celular-fixo-internet-tv/mudanca-injusta-de-planos-apos-aquisicao-da-oi-pela-vivo-em-pernambuco_UeDOJoDTqYMVezg0/,Planos e tarifas
Aumento no valor da fatura do plano móvel Vivo,/vivo-celular-fixo-internet-tv/aumento-no-valor-da-fatura-do-plano-movel-vivo_h4CawaIgmPtJI1KM/,Planos e tarifas
Impossibilitado de fazer chamadas,/vivo-celular-fixo-internet-tv/impossibilitado-de-fazer-chamadas_-ry1ffSuUp2WRAd2/,Planos e tarifas
Ligações Insistentes,/vivo-celular-fixo-internet-tv/ligacoes-insistentes_viEtVMK1q-eOlWdm/,Planos e tarifas
A vivo sempre rouba minha recarga,/vivo-celular-fixo-internet-tv/a-vivo-sempre-minha-recarga_6lCQLGxYr4GvEb5y/,Planos e tarifas
Ligações de ofertas diariamente + de 10x por dia,/vivo-celular-fixo-internet-tv/ligacoes-de-ofertas-diariamente-de-10x-por-dia_cmvAtkv1o7kT3Lq7/,Planos e tarifas
Aumento no plano,/vivo-celular-fixo-internet-tv/aumento-no-plano_ecK9Tc5-_goXFqAu/,Planos e tarifas
Conta com valor errado,/vivo-celular-fixo-internet-tv/conta-com-valor-errado_nWLA4lS1AgKEKeGS/,Planos e tarifas
LIGAÇÃO ABUSIVAS,/vivo-celular-fixo-internet-tv/ligacao-abusivas_TdDJe-p4OX3QUrQ-/,Planos e tarifas
VIVO NÃO DISPONIBILIZA INTERNET,/vivo-celular-fixo-internet-tv/vivo-nao-disponibiliza-internet_RrC_FYuQb5_PyAkm/,Planos e tarifas
Ligacoes [Editado pelo Reclame Aqui],/vivo-celular-fixo-internet-tv/ligacoes_4O40k1fIX2TSFyau/,Planos e tarifas
Constantes avisos de reajuste no valor dos planos,/vivo-celular-fixo-internet-tv/constantes-avisos-de-reajuste-no-valor-dos-planos_rUqqvW-zqF-618Fy/,Planos e tarifas
Valor do plano,/vivo-celular-fixo-internet-tv/valor-do-plano_JEU6bWhE30UaxUE6/,Planos e tarifas
NÃO CONSIGO FAZER LIGAÇÃO,/vivo-celular-fixo-internet-tv/nao-consigo-fazer-ligacao_wrkymxeWk3mWPX46/,Planos e tarifas
Venda de Plano Inexistente,/vivo-celular-fixo-internet-tv/venda-de-plano-inexistente_2HqMYduQ6UumVkFZ/,Planos e tarifas
Operadora não cumpre com a Promoção Vivo Pré Turbo 10GB,/vivo-celular-fixo-internet-tv/operadora-nao-cumpre-com-a-promocao-vivo-pre-turbo-10gb_cQvBdaAfzD0rxLne/,Planos e tarifas
Tenho 9gb mensal de internet e só recebo 3gb,/vivo-celular-fixo-internet-tv/tenho-9gb-mensal-de-internet-e-so-recebo-3gb_-Mgn1jZWVDsipq1Q/,Planos e tarifas
Ofertas de planos não compativeis,/vivo-celular-fixo-internet-tv/ofertas-de-planos-nao-compativeis_w-fFAb3E2iYQ-XEQ/,Planos e tarifas
Recarga não entra na conta do celular,/vivo-celular-fixo-internet-tv/recarga-nao-entra-na-conta-do-celular_Ify8-AyorUq4tCos/,Planos e tarifas
Fiz uma recarga e ao invés de entrar o plano contratado foi ativada a diária,/vivo-celular-fixo-internet-tv/fiz-uma-recarga-e-ao-inves-de-entrar-o-plano-contratado-foi-ativada-a-diari_98xWsztpgJI4GJ4w/,Planos e tarifas
Vivo mente ao vender pela central!!!,/vivo-celular-fixo-internet-tv/vivo-mente-ao-vender-pela-central_FA-kgr_SNunASLWp/,Planos e tarifas
MIGRAÇÃO INDEVIDA DO OI CONTROLE PARA VIVO PRÉ-PAGO.,/vivo-celular-fixo-internet-tv/migracao-indevida-do-oi-controle-para-vivo-pre-pago_zNJfXs0V0cAUbbHi/,Planos e tarifas
Sem plano,/vivo-celular-fixo-internet-tv/sem-plano_u0UaTUY1v-TRpVSE/,Planos e tarifas
Aumento no valor do plano,/vivo-celular-fixo-internet-tv/aumento-no-valor-do-plano_CDhCap13cjW2agTm/,Planos e tarifas
Seguro moradia na fatura,/vivo-celular-fixo-internet-tv/seguro-moradia-na-fatura_b7SVFFVjRPkh3Y6N/,Planos e tarifas
Redução de gb de internet e aumento na fatura,/vivo-celular-fixo-internet-tv/reducao-de-gb-de-internet-e-aumento-na-fatura_6lo8R1nsNQN74Igt/,Planos e tarifas
Plano vivo easy,/vivo-celular-fixo-internet-tv/plano-vivo-easy_N7SA3QbS2V-7EEqO/,Planos e tarifas
Ligações para 0300 e outros números especiais,/vivo-celular-fixo-internet-tv/ligacoes-para-0300-e-outros-numeros-especiais_U3WjEFnVB8rjQUFQ/,Planos e tarifas
BONUS QUE NÃO EXISTE,/vivo-celular-fixo-internet-tv/bonus-que-nao-existe_dB3aQZSzxqvxt7gX/,Planos e tarifas
Não atendem no SAC e aumentam o valor do plano mensalmente,/vivo-celular-fixo-internet-tv/nao-atendem-no-sac-e-aumentam-o-valor-do-plano-mensalmente_NK4Cgd6u0buYZMeD/,Planos e tarifas
Troca de vencimento é plano sem consentimento.,/vivo-celular-fixo-internet-tv/troca-de-vencimento-e-plano-sem-consentimento_yUP-aF9COcjyOV1x/,Planos e tarifas
"Aumentaram o valor de minha fatura sem me comunicar, e meu plano não tem nem 6 meses.",/vivo-celular-fixo-internet-tv/aumentaram-o-valor-de-minha-fatura-sem-me-comunicar-e-meu-plano-nao-tem-ne_ltHbSTnU1WkAJDw6/,Planos e tarifas
Conta pós - propagando enganosa - valor alterado,/vivo-celular-fixo-internet-tv/conta-pos-propagando-enganosa-valor-alterado_-f1DI8xw1Qe6QDDr/,Planos e tarifas
Não me deram o bônus e acabam com minha franquia sem explicação,/vivo-celular-fixo-internet-tv/nao-me-deram-o-bonus-e-acabam-com-minha-franquia-sem-explicacao_kZOW1l5TQaogn-fN/,Planos e tarifas
Ligações Abusivas Oferecendo Planos e Novos Beneficios,/vivo-celular-fixo-internet-tv/ligacoes-abusivas-oferecendo-planos-e-novos-beneficios_Z7G6nMkaMTl0wt_r/,Planos e tarifas
VIVO RECADO OBRIGA CONTRATAR PLANO,/vivo-celular-fixo-internet-tv/vivo-recado-obriga-contratar-plano_pQ_nkIQ7LnPtMPDz/,Planos e tarifas
Cobrança duplicada,/vivo-celular-fixo-internet-tv/cobranca-duplicada_ndZeiYqEc-6UBsIx/,Planos e tarifas
Linha cancelada indevidamente,/vivo-celular-fixo-internet-tv/linha-cancelada-indevidamente_N_CmWphW0oYPviA0/,Planos e tarifas
Fatura,/vivo-celular-fixo-internet-tv/fatura_OFEKfNAQ1yjWVYhA/,Planos e tarifas
Quantidade errada de internet,/vivo-celular-fixo-internet-tv/quantidade-errada-de-internet_VpdM4nA4Gdy6MIJ4/,Planos e tarifas
Pagamento de negociação,/vivo-celular-fixo-internet-tv/pagamento-de-negociacao__tVvDRPISGCBsZAE/,Planos e tarifas
Redução de serviços mesmo com contas pagas,/vivo-celular-fixo-internet-tv/reducao-de-servicos-mesmo-com-contas-pagas_Cn97XAEhxCAuEuNu/,Planos e tarifas
FUI LESADA,/vivo-celular-fixo-internet-tv/fui_qpZjQFl9KkV2wuiB/,Planos e tarifas
NÃO CONSIGO DESMEMBRAR MINHAS FATURAS,/vivo-celular-fixo-internet-tv/nao-consigo-desmembrar-minhas-faturas_9zBvWcB_d38WDpGd/,Planos e tarifas
Plano enganoso,/vivo-celular-fixo-internet-tv/plano-enganoso_Ywlh7zQk_yfvu2Pt/,Planos e tarifas
Aumento no valor da fatura e não consigo falar com atendente!,/vivo-celular-fixo-internet-tv/aumento-no-valor-da-fatura-e-nao-consigo-falar-com-atendente_D9txqMNcE9sBJDQz/,Planos e tarifas
LIGAÇÕES/MENSAGENS DE OFERTA,/vivo-celular-fixo-internet-tv/ligacoes-mensagens-de-oferta_TcsMkbrRVTvrhxoO/,Planos e tarifas
Recebo ligações constantemente,/vivo-celular-fixo-internet-tv/recebo-ligacoes-constantemente_s7FPHlhXiZyXToHF/,Planos e tarifas
AUMENTO NO VALOR DO PLANO,/vivo-celular-fixo-internet-tv/aumento-no-valor-do-plano_qoOpqcG3ooPTnjD5/,Planos e tarifas
Reajuste na tarifa,/vivo-celular-fixo-internet-tv/reajuste-na-tarifa_URyNrHc77L6iHLAf/,Planos e tarifas
Aumento na fatura,/vivo-celular-fixo-internet-tv/aumento-na-fatura_R0UsuqmZd48urhaf/,Planos e tarifas
Mais de uma hora para ser atendida e chamada cai,/vivo-celular-fixo-internet-tv/mais-de-uma-hora-para-ser-atendida-e-chamada-cai_FJ7Yb57wG1gmURDS/,Planos e tarifas
NÃO FAÇA RECARGAS DA VIVO!,/vivo-celular-fixo-internet-tv/nao-faca-recargas-da-vivo_suK0NBQutWSCO3xI/,Planos e tarifas
Tenho um plano pós pago e não consigo fazer ligações por falta de saldo,/vivo-celular-fixo-internet-tv/tenho-um-plano-pos-pago-e-nao-consigo-fazer-ligacoes-por-falta-de-saldo_UR5ebj4fDU7nytyz/,Planos e tarifas
AUMENTO DE VALOR DO PLANO SEM AVISO PRÉVIO,/vivo-celular-fixo-internet-tv/aumento-de-valor-do-plano-sem-aviso-previo_4L3wlmxncJAJPjOX/,Planos e tarifas
Não cumprir a contratação de planos,/vivo-celular-fixo-internet-tv/nao-cumprir-a-contratacao-de-planos_pHfdULDz0_f5fwVz/,Planos e tarifas
Estou sendo obrigado a pagar para sair de um serviço que não contratei,/vivo-celular-fixo-internet-tv/estou-sendo-obrigado-a-pagar-para-sair-de-um-servico-que-nao-contratei_H1YHceRLCZreC4Jg/,Planos e tarifas
Não cumpre,/vivo-celular-fixo-internet-tv/nao-cumpre_YA_OwdSeq81D-UOI/,Planos e tarifas
AUMENTO DE TARIFA,/vivo-celular-fixo-internet-tv/aumento-de-tarifa_pipIDD9edtroPy08/,Planos e tarifas
aumento de valor da conta,/vivo-celular-fixo-internet-tv/aumento-de-valor-da-conta_7sqwF_nHzH2V6alo/,Planos e tarifas
Plano da vivo desabilitado,/vivo-celular-fixo-internet-tv/plano-da-vivo-desabilitado_KLrMhfkfE6YHh-Gk/,Planos e tarifas
Vende algo que não existe,/vivo-celular-fixo-internet-tv/vende-algo-que-nao-existe_MFGlYTHff2T9ETw9/,Planos e tarifas
Vivo Pré Turbo Básica 15 dias 2 É PROMOÇÃO ENGANOSA VIVO.,/vivo-celular-fixo-internet-tv/vivo-pre-turbo-basica-15-dias-2-e-promocao-enganosa-vivo_MWcSngx9-Igxcxep/,Planos e tarifas
VIVO TOTAL SEM O BÔNUS DE 10 GB DESCRITO NA PROPAGANDA.,/vivo-celular-fixo-internet-tv/vivo-total-sem-o-bonus-de-10-gb-descrito-na-propaganda_QTZpGqZW5LUXG3Ch/,Planos e tarifas
"Cadastrei-me na Vivo Easy, paguei com meu cartão de crédito e não ativaram a promoção.",/vivo-celular-fixo-internet-tv/cadastrei-me-na-vivo-easy-paguei-com-meu-cartao-de-credito-e-nao-ativaram_8qX1_xesBI1DePv9/,Planos e tarifas
Aumento do Plano,/vivo-celular-fixo-internet-tv/aumento-do-plano_oS5Jb6EoDDKG99Ls/,Planos e tarifas
NÃO ENVIO DO CHIP,/vivo-celular-fixo-internet-tv/nao-envio-do-chip_Kzw4KmvqZnRcsMww/,Planos e tarifas
Faturas cojuntas,/vivo-celular-fixo-internet-tv/faturas-cojuntas_qRg_TY2aij4837wu/,Planos e tarifas
Reativação de plano,/vivo-celular-fixo-internet-tv/reativacao-de-plano_S4ebVGYQwCOaJhxC/,Planos e tarifas
Nao cumprimento do plano,/vivo-celular-fixo-internet-tv/nao-cumprimento-do-plano_usHBxZrjxbNq_X3F/,Planos e tarifas
Linha Bloqueada,/vivo-celular-fixo-internet-tv/linha-bloqueada_f0Buk2d7-jK2tKAm/,Planos e tarifas
Fatura,/vivo-celular-fixo-internet-tv/fatura_paxdmfw298ZYqrFf/,Planos e tarifas
Alteração do valor do plano contratado sem consentimento,/vivo-celular-fixo-internet-tv/alteracao-do-valor-do-plano-contratado-sem-consentimento_8Ot5xoxxWs3twKsf/,Planos e tarifas
Planos,/vivo-celular-fixo-internet-tv/planos__ityHwUGK13LOkXE/,Planos e tarifas
Contestação de Fatura - Plano Controle,/vivo-celular-fixo-internet-tv/contestacao-de-fatura-plano-controle_3fSDzW36TRXXuqHC/,Planos e tarifas
Pagamento em Duplicidade,/vivo-celular-fixo-internet-tv/pagamento-em-duplicidade_usXApZl-oNudFJy2/,Planos e tarifas
SMS parou de funcionar,/vivo-celular-fixo-internet-tv/sms-parou-de-funcionar_NP_OihfHaflUfuzS/,Planos e tarifas
Oferecendo plano,/vivo-celular-fixo-internet-tv/oferecendo-plano_V7jg5zOWFQDmiJCH/,Planos e tarifas
Operadora da vivo,/vivo-celular-fixo-internet-tv/operadora-da-vivo_rISNllXhrKFeLHsJ/,Planos e tarifas
Aumentaram meu plano sem meu consentimento.,/vivo-celular-fixo-internet-tv/aumentaram-meu-plano-sem-meu-consentimento_FGV6UqJWvIDI-Wqr/,Planos e tarifas
Plano pós pago Vivo,/vivo-celular-fixo-internet-tv/plano-pos-pago-vivo_NIetmk3UB8PWnqZC/,Planos e tarifas
Não envia boleto e não faz acordo.,/vivo-celular-fixo-internet-tv/nao-envia-boleto-e-nao-faz-acordo_6snOaibdLENm1RMS/,Planos e tarifas
Fraude da vivo EASY,/vivo-celular-fixo-internet-tv/da-vivo-easy_FvOSjIOKkb5EAKFM/,Planos e tarifas
Recarreguei $25 para ganhar 10gb de bonus e não cumpriram.,/vivo-celular-fixo-internet-tv/recarreguei-25-para-ganhar-10gb-de-bonus-e-nao-cumpriram_609jr39ZQnh9QlDH/,Planos e tarifas
Levei um golpe e paguei o acordo assim que descobri,/vivo-celular-fixo-internet-tv/levei-um-e-paguei-o-acordo-assim-que-descobri_hdQay3Igb13ZZ33U/,Planos e tarifas
Trocaram o plano que eu contratei,/vivo-celular-fixo-internet-tv/trocaram-o-plano-que-eu-contratei_EAOZ9ZZveJew1LTc/,Planos e tarifas
Recarga,/vivo-celular-fixo-internet-tv/recarga_bw6mLSqtmd8KtVYF/,Planos e tarifas
Importunação oferecendo plano,/vivo-celular-fixo-internet-tv/importunacao-oferecendo-plano_gyZ99mILNJWROLF9/,Planos e tarifas
Recarga que não caiu,/vivo-celular-fixo-internet-tv/recarga-que-nao-caiu_IqevNeeNIQ5-6qgj/,Planos e tarifas
Aumentaram meu plano 4g de 100 reais para 210 reais,/vivo-celular-fixo-internet-tv/aumentaram-meu-plano-4g-de-100-reais-para-210-reais_C7xKM1JQ8KFA0gNt/,Planos e tarifas
Reajuste de Valores Serviços Vivo Easy,/vivo-celular-fixo-internet-tv/reajuste-de-valores-servicos-vivo-easy_K9BCQxfwvPyjDrfz/,Planos e tarifas
Pacote não funciona,/vivo-celular-fixo-internet-tv/pacote-nao-funciona_8ezaZXYgokeeVIpC/,Planos e tarifas
Aumento de plano,/vivo-celular-fixo-internet-tv/aumento-de-plano_bwyY9C9cluaffttR/,Planos e tarifas
Renovação easy prime não validade,/vivo-celular-fixo-internet-tv/renovacao-easy-prime-nao-validade_nPWx-HpZhd6Z1Bwc/,Planos e tarifas
Não realizaram minha recarga,/vivo-celular-fixo-internet-tv/nao-realizaram-minha-recarga_1xJU63TmdIJOEmM9/,Planos e tarifas
Valor do plano,/vivo-celular-fixo-internet-tv/valor-do-plano_5RRtFuTOcbW_8FE4/,Planos e tarifas
Renovação do plano pós pago,/vivo-celular-fixo-internet-tv/renovacao-do-plano-pos-pago_yBVNsuH0VH43bP38/,Planos e tarifas
Ligações indesejadas oferecendo plano!,/vivo-celular-fixo-internet-tv/ligacoes-indesejadas-oferecendo-plano_AqavKBRBRn1oMmJV/,Planos e tarifas
"Como de costume, aumentaram o valor do meu plano sem meu consentimento",/vivo-celular-fixo-internet-tv/como-de-costume-aumentaram-o-valor-do-meu-plano-sem-meu-consentimento_QBUHNvAM8mx8My6a/,Planos e tarifas
Promoção enganosa,/vivo-celular-fixo-internet-tv/promocao-enganosa_1cTECYHt-qrzzjA1/,Planos e tarifas
"Há meses mudaram meu plano por engano, estão cobrando um valor mais alto e bloqueando meus serviços, já entrei em contato inúmeras vezes, mas ninguém corrige o erro.",/vivo-celular-fixo-internet-tv/ha-meses-mudaram-meu-plano-por-engano-estao-cobrando-um-valor-mais-alto-e_tbDVBwWZQMxujYf1/,Planos e tarifas
Central não atende.,/vivo-celular-fixo-internet-tv/central-nao-atende_C5xggkDVtIxVUDjw/,Planos e tarifas
Fix o pix para ativar o Vivo easy e não ativou!,/vivo-celular-fixo-internet-tv/fix-o-pix-para-ativar-o-vivo-easy-e-nao-ativou_v5N1swu6nyljCI6g/,Planos e tarifas
plano valor errados,/vivo-celular-fixo-internet-tv/plano-valor-errados_ktVx74bPlEE7HEJN/,Planos e tarifas
[Editado pelo Reclame Aqui]to alto e baixa qualidade,/vivo-celular-fixo-internet-tv/to-alto-e-baixa-qualidade_XApo0eanqX8PITL_/,Planos e tarifas
Problemas com pagamento vivo easy prime,/vivo-celular-fixo-internet-tv/problemas-com-pagamento-vivo-easy-prime_ZdsgZr_bH4IwPi3J/,Planos e tarifas
Pagamento efetuado em 24/05 sem disponibilização dos créditos,/vivo-celular-fixo-internet-tv/pagamento-efetuado-em-24-05-sem-disponibilizacao-dos-creditos_xAOY7Xewiy15IYcm/,Planos e tarifas
